UserID,Sequence,JobTitle,JobCategoryID
1181103,5,residential house manager,0
1181103,6,illinois mentor,153
1181595,1,financial analyst,69
1181595,2,server,91
1181595,3,accounts payable clerk,61
1181595,4,server,91
1181595,5,server bartender busboy,199
1181942,1,addus healthcare rn admissions nurse fairview heights,108
1181942,2,manor rn staff nurse,108
1181942,3,sales support rep,75
1182577,1,support manager,31
1182577,2,bagger cashier,25
1183096,1,administraton,0
1183096,2,medical biller,30
1183096,3,homemaker,0
1183852,1,customer service assistant,1
1184937,1,customer service supervisor,1
1184937,2,assistant store manager,68
1184937,3,head cashier,157
1185622,1,cook i,85
1185622,2,cook i,85
1185622,3,cook 1,85
1186202,1,account manager,192
1186202,2,area director sales and marketing,182
1186202,3,regional sales director,118
1186202,4,area director,182
1186202,5,district sales manager,90
1186202,6,national account manager,192
1186202,7,regional national account manager managed markets,118
1187215,1,senior software engineer,8
1187215,2,senior software engineer,8
1187215,3,senior software engineer,8
1187215,4,senior software engineer,8
1187215,5,daily price checker,0
1187215,6,senior software engineer,8
1187215,7,first assist,0
1187215,8,first assist visa resolve online project,27
1187215,9,first support,31
1188749,1,sales associate,154
1188749,3,limousine driver,22
1188749,4,construction manager,114
1188749,5,lead construction manager,114
1188749,6,constuction manager,0
1188749,7,customer service and trim superintendent,1
1190476,1,technical support analyst,74
1190476,2,mis assistant,2
1190476,3,computer technician,110
1190735,1,barista,0
1190735,2,secretarial intern,36
1190735,3,general doctor s assistant,35
1190981,1,reception switchboard operator,10
1190981,2,customer service,1
1190981,3,receptionist,54
1190981,4,switchboard operator,10
1191281,1,ar representative,16
1191281,2,back up for office manager,24
1191281,3,teller supervisor,138
1191368,1,unloader stocker,0
1191368,2,stocker unloader,0
1191368,3,picker packer,122
1191368,4,loan asst,163
1191984,1,administrative assistant,20
1191984,2,administrative assistant,20
1191984,3,client project manager,27
1191984,5,senior customer service representative,1
1191984,6,senior secretary food marketing department,193
1191984,8,administrative assistant design services,81
1191984,9,administrative assistant operations systems division,20
1191984,10,secretary nursing practice and membership,104
1192514,1,lana coffel general manager,35
1192514,2,jeanne gotkowski store manager,68
1192514,3,carlene store manager,68
1192514,4,coral hubbard store manager,68
1193382,1,administrative,20
1193382,2,medical assistant phlebotomist chicago il,119
1194125,1,assembler,160
1194125,2,assembly operator ii,171
1194125,3,sewing machine operator,93
1195105,1,teaching assistant,2
1195105,2,graduate teaching assistant department of general biology,64
1195105,3,volunteer resarch student,115
1195105,4,research internship department of oncology cerrahpasa medical faculty,159
1195927,1,security,38
1195927,2,substitute teacher,40
1195927,3,freshman baseball coach,155
1196460,1,property administrator,172
1196460,2,lease abstractor project coordinator,27
1196460,3,senior branch office administrator,28
1196460,4,office administrator,28
1196460,5,customer service representative,1
1198157,1,cna,130
1198157,2,photo specialist service clerk,13
1198157,3,program instructor personal care worker,87
1198157,4,instructor for developmental training program,87
1198157,5,target,0
1198157,6,mail clerk,13
1198157,7,temporary service pool tsp,105
1198157,8,cashier customer service,25
1198181,1,operations supervisor,34
1198181,2,customer service associate,1
1198474,1,finance director,79
1198474,2,business manager,21
1198474,3,general sales manager,90
1198474,4,business manager,21
1198474,5,finance director,79
1198474,6,finance director,79
1198681,1,union carpenter,132
1198681,2,project superintendent,27
1198681,3,co owner,70
1198681,4,construction coordinator,114
1198681,5,project superintendent,27
1199688,1,cna,130
1199688,2,customer loyalty rep,75
1200383,1,financial advisor,97
1200383,2,insurance agent,180
1200383,3,insurance agent,180
1200383,4,manager,0
1201803,1,administrative assistant,20
1201803,2,volunteer medical record technician,115
1201803,3,administrative assistant,20
1201803,4,certified nurses assistant,130
1203993,1,forklift driver lead,122
1203993,2,warehouse worker,51
1203993,3,yard spotter,0
1203993,4,forklift driver yard spotter,122
1203993,5,warehouse worker,51
1203993,6,clamptruck driver yard spotter,22
1204203,1,licensed cosmetologist stylist,180
1204203,2,office assistant,24
1204496,1,staffing coordinator,7
1204496,3,shop associate,161
1204496,4,pharmacy technician,164
1204496,5,information specialist,134
1205340,1,full charge bookkeeper,24
1205340,2,full charge bookkeeper,24
1205340,3,corporate accounting credit collections specialist,183
1205340,4,full charge bookkeeper,24
1205340,5,corporate accounting supervisor,174
1206185,1,customer response center rep,75
1206185,2,team member,103
1206185,3,corporate trust intern,174
1206185,4,office assistant,24
1207690,1,phlebotomist,0
1207690,2,medical assistant externship,30
1207690,3,referral desk clerk,56
1207690,4,homemaker,0
1207690,5,community living specialist,3
1209192,1,senior move coordinator sales,15
1209192,2,relocation coordinator,7
1209192,3,coordinator sales,7
1209192,4,waiting tables,0
1209192,5,director of training store manager,68
1209417,1,general mgr finance insurance mgr sales mgr,180
1209417,2,general manager,35
1209807,1,assistant pre school teacher,167
1209807,2,assistant to property manger,198
1209807,3,infant and toddler teacher,40
1209807,4,accounting analyst,44
1209807,5,accounting associate lease processor administrative assistant,121
1209807,6,receptionist columbia college chicago,119
1210954,1,assistant team leader,33
1210954,2,idoc transition program clinical supervisor,99
1210954,3,professional intern,143
1210954,4,behavioral health specialist intern,63
1210954,5,intake specialist,3
1211567,1,youth leader,33
1211567,2,project leader,33
1211567,3,youth worker,51
1211590,1,stock lead,19
1211590,2,machine operator forklift driver,93
1211590,3,sales associate,154
1212318,1,national sales manager,90
1212318,2,direct factory rep,75
1212318,3,regional sales manager,90
1212318,4,national sales manager,90
1213384,1,restaurant manager,0
1213384,2,sgt on site supervisor,6
1213384,3,surveyor,0
1213384,4,kitchen manager,0
1213623,1,stock associate,11
1213623,2,stock manager,0
1213623,3,overnight team lead,73
1213623,4,visual specialist,3
1214470,1,computer operator,110
1214470,2,check processing supervisor,162
1214470,3,check processing supervisor,162
1216599,1,dental office manager,24
1216599,2,externship coordinator,7
1216599,3,instructional support tech instructor everest college,87
1216599,4,office administrator,28
1216599,5,receptionist,54
1216599,6,office manager receptionist,54
1216599,7,dental business assistant,21
1216599,8,business assistant,21
1216599,9,dental assistant receptionist office manager,54
1217439,1,cashier stock inventory,113
1217439,2,cashier,25
1218520,1,executive administrative assistant,20
1218520,2,senior administrative,20
1218520,3,executive administrative assistant to senior level,20
1218520,4,various temporary employment agencies,105
1218520,5,executive administrative assistant to director of marketing,20
1218520,6,executive administrative assistant to vice president of engineering,29
1218520,7,various temporary employment agencies office team,105
1218520,8,executive administrative assistant to senior partner,20
1218734,1,assistant textbook purchaser and remote location supervisor,6
1218734,2,food distribution and customer service,195
1218734,3,assistant production leader cashier and food preparation,193
1221184,1,medical receptionist,54
1221184,2,medical receptionist,54
1221184,3,medical assistant,30
1221710,2,guidance counselor,84
1221710,3,teacher,40
1221710,4,supervisor of maintenance operations,37
1221710,5,electronic technician,5
1222190,1,advanced helper,186
1222190,2,general laborer,160
1222190,3,warehouse supervisor,46
1222190,4,head of security supervisor,157
1222190,5,supervisor carpenter,6
1222654,1,beverage operator,10
1222654,2,hair assistant,2
1222654,3,security screener,38
1222773,1,laser welder,160
1223753,1,team leader,33
1223753,2,sales associate,154
1223753,3,sales advisor,97
1224217,1,preferred account manager,192
1224217,2,temp claims auditor birddog solutions,147
1224217,3,store manager,68
1224217,4,general manager,35
1224217,5,cashier,25
1224217,6,cashier,25
1224217,7,receptionist,54
1224469,1,cook,85
1224469,2,cook,85
1224469,3,kitchen supervisor,6
1224469,4,cook,85
1224469,5,cook,85
1224469,6,cook,85
1224469,7,cook dishwasher,85
1226670,1,executive assistant,26
1226670,2,executive assistant,26
1226670,3,administrative assistant,20
1226670,4,administrative assistant,20
1226670,5,executive assistant,26
1226670,6,administrative assistant,20
1226670,7,inside sales manager,123
1226670,8,administrative assistant,20
1226670,9,executive assistant,26
1226670,10,executive assistant,26
1226670,11,administrative assistant,20
1226670,12,sr secretary specialist,104
1229859,1,customer service rep,75
1229859,2,data entry specialist,18
1229859,3,customer service rep,75
1229859,4,products div of sun chemical,10
1230509,1,material handler crane operator,144
1230509,2,overnight associate,11
1230509,3,qa inspector plater,60
1230509,4,material handler,144
1230509,5,qa inspector plater,60
1230599,1,sales,4
1230599,3,warehouse inventory manager,113
1230599,4,communication operator 1,194
1231823,1,americorps development vista,58
1231823,3,planning services team intern,185
1232071,1,medical records technician,197
1232071,2,transporter,0
1232071,3,teacher assistant,40
1232357,1,account executive assistant buyer,26
1232357,2,blinds installer helper,186
1232357,3,teacher s assistant,40
1232357,4,customer service,1
1232524,1,building assistant volunteer,115
1232524,2,customer care representative,52
1232524,3,student manager,67
1232524,4,data entry,18
1233149,1,childcare provider,88
1233149,2,childcare provider,88
1233149,5,childcare provider,88
1233600,1,loader sorter,136
1235408,1,pre owned manager,0
1235408,2,business manager,21
1235408,3,gsm used car manager,0
1235408,4,gsm used car manager,0
1235408,5,geneal sales manager,90
1236563,1,administrative assistant sr,20
1236563,2,grant assistant,2
1236563,3,environmental health intern,63
1236823,1,account manager,192
1236823,2,independent agent,45
1236823,3,sales consultant,14
1236823,5,account manager,192
1236823,6,sales associate,154
1236823,7,loss mitigation closing specialist,3
1236823,8,sales associate part time,154
1236823,9,sales associate part time,154
1236823,10,closing coordinator,7
1237999,1,also various assignments provided by the supervisor,6
1237999,2,food handler,144
1237999,3,verifier,0
1237999,4,repacker,0
1239642,1,decorative concrete,0
1239642,2,ink room pre press load paper onto press,167
1239642,3,claims customer service representative,100
1239642,4,claims customer service representative,100
1239642,5,claims customer service representative,100
1239642,6,trainer auditor supervisor,140
1239642,7,claims customer service,100
1239642,8,claims customer service,100
1239642,9,claims customer service,100
1239642,10,customer service telephone interviewer,1
1242215,1,customer service representative,1
1242215,2,security technician,38
1242215,3,desktop support analyst,31
1242215,4,helpdesk support analyst,31
1242563,1,carpentry masonry specialist,3
1242718,1,sales associate,154
1242718,2,service assistant,156
1242718,3,training manager,82
1242718,4,training manager,82
1246790,1,driver scale operation,22
1246790,2,operator spotter groundman,10
1246790,3,operator spotter groundman,10
1246790,4,operator spotter groundman,10
1248032,1,owner artisan tile mechanic remodeling murals,89
1248032,2,shop foreman master mechanic,161
1248032,3,energy management,17
1248032,4,owner operations engineer tool die maker fabricator,70
1248032,5,kaizen team leader manufacturing body shop assembly associate,171
1248032,6,industrial maintenance mechanic electrician,188
1248032,7,heavy equipment operator,10
1248032,8,industrial maintenance mechanic electrician,188
1248032,9,special tools engineer enloader bull dozer operator,10
1248032,10,tool die maker machinist production idot welder,43
1249549,1,administrative assistant,20
1249549,2,administrative finical assistant,20
1249549,3,motel manger,198
1249549,4,bank teller,138
1249624,1,tig welder sheet metal fabricator,160
1249624,2,fabrication supervisor tig welder,6
1249624,3,union iron worker tig welder,51
1249624,4,tig welder,160
1249937,1,director creative producer,12
1249937,2,department manager,64
1249937,3,technical engineering intern,170
1252592,1,technical services representative,74
1252592,2,team lead,73
1252592,4,operations specialist,34
1252592,6,site supervisor coordinator,7
1252678,1,administrative assistant,20
1252678,2,lab manager,137
1252678,3,test engineer,8
1252780,1,office assistant,24
1252780,2,loan analyst,163
1252780,3,ucc customer specialist,52
1252780,4,paralegal internship,159
1252780,5,security operation technician,38
1252780,6,administrative trust assistant,20
1252780,7,senior customer service representative,1
1253366,1,bartender manager,199
1253366,2,certified nursing associate,130
1253366,3,bartender manager,199
1253696,1,engineer,8
1253696,2,sr software engineer,78
1253696,3,sr software engineer,78
1253696,4,sr software developer,50
1253696,5,sr software programmer,78
1253696,6,software developer,50
1253842,1,visiting ada technical assistance it specialist,74
1253842,2,web developer,166
1253854,1,concierge supervisor av support,31
1253854,2,dual customer service representative,1
1253854,3,front desk supervisor,56
1254517,1,structural drafter temporary,105
1254517,2,drafter designer manager,86
1254517,3,intern,36
1254517,4,city inspector intern,36
1254517,5,book iv electrician,188
1254517,6,electrical cad drafter,179
1255752,1,senior vice president operations,29
1255752,2,director of operations,34
1255752,3,operations manager,34
1255752,4,director of distribution,195
1255798,1,customer service rep,75
1255798,2,cashier,25
1255798,3,cashier customer service,25
1255798,4,customer service rep,75
1255798,5,cashier part time,25
1255798,6,sales part time,32
1256658,1,systems analyst network administrator supervisor,83
1256658,2,server support technician supervisor,91
1256658,3,tier i technical support team lead,74
1256658,4,network analyst,101
1256658,5,network analyst,101
1256658,6,workstation networking services engineer,42
1257211,1,store manager,68
1257211,2,customer service supervisor,1
1257211,3,assistant manager,165
1257211,4,customer service representative,1
1257211,5,front end cashier,25
1258991,1,administrative assistant,20
1258991,2,administrative assistant,20
1258991,3,senior accounting assistant,44
1261435,1,personal banker,140
1261435,2,personal banker teller supervisor,138
1261435,3,financial services representative,69
1261435,4,customer service center representative,55
1261731,1,receptionist administrative assistant,20
1261731,2,receptionist administrative assistant,20
1261731,3,retail sales associate,154
1261731,4,receptionist scheduling coordinator,54
1261731,5,cashier sales associate,154
1261731,6,office assistant,24
1261731,7,production assistant,43
1261731,8,production and sales assistant,43
1263499,1,assistant manager,165
1263499,2,assistant manager,165
1263499,3,assistant manager,165
1263990,1,social work intern,141
1263990,2,volunteer on oncology department,115
1263990,3,social work intern,141
1263990,4,northwestern medical faculty foundation,30
1263990,5,volunteer in the outpatient transplant department,115
1263990,6,event coordinator for autism research,196
1263990,7,recruiter,190
1263990,8,marketing event coordinator,196
1263990,9,realtor assistant,2
1264847,1,air export supervisor,6
1264847,2,ocean export agent,45
1264847,3,logistic supervisor,6
1264847,4,system administrator help desk,71
1265446,1,medical assistant externship,30
1265446,2,greeter,0
1265446,3,donor specialist,3
1265446,4,donor specialist,3
1266737,1,vice president of administrative services,29
1268514,1,sr hvac claims consultant,100
1268514,2,service technician,156
1268514,3,install service manager,156
1268514,4,lead installer service technician,186
1268514,5,jobsite foreman service technician,161
1268514,6,installer,186
1270992,1,plant manager for high speed filling production,43
1270992,2,production supervisor for roller mill,43
1270992,3,filler operator,10
1270992,4,production supervisor for 6,43
1270992,5,standards and specifications associate,11
1270992,6,part sales manager,90
1271407,1,midwest sales and marketing representative,23
1271407,2,owner operator,70
1271927,1,tier 1 technical support,74
1271927,2,sales associate,154
1271927,3,computer lab assistant,137
1271927,4,sales associate,154
1271927,5,manager,0
1271927,6,business internet development associate,58
1273084,1,accounting supervisor,44
1273084,2,senior accountant,184
1273084,3,staff accountant,59
1273084,4,personal accountant,184
1273084,5,lead accountant,184
1273084,6,accountant office manager,24
1273827,1,cna,130
1273827,2,hha,0
1273827,3,cna,130
1273827,4,csr,0
1274045,2,accounts payable towing dispatch office manager,61
1276451,1,assistant food and beverage manager in room dining department head,157
1276451,2,manager promotions coordinator,7
1276451,4,makeup artist lead booking agent,45
1276877,1,quality assurance specialist,60
1276877,2,student specialist,67
1276877,3,swim coach and red cross lifeguard and swim lesson instructor,155
1276877,4,volunteer teaching english as a second language,115
1278678,1,supervisor bill schwalm,6
1278678,2,supervisor,6
1281403,1,administrative assistant,20
1281403,2,executive administrative assistant office manager,24
1281403,3,executive it assistant,26
1281403,4,senior administrative assistant,20
1281403,5,sales support analyst,31
1281901,1,owner,70
1281901,2,clerk of the circuit court,13
1281901,3,hospice patient liaison,135
1281901,4,regional marketing director,118
1281901,5,collection s manager,0
1282146,1,senior intel systems technical lead,83
1282146,2,senior systems software engineering technical lead,170
1282146,3,senior systems software engineering manager,170
1282146,4,senior systems engineering consultant,170
1282146,5,systems engineering consultant,170
1282146,6,network manager public service administrator,101
1282146,7,lead network engineer computer information consultant iii,101
1282146,8,computer systems software specialist iii,110
1282146,9,programmer analyst ii system integrator,94
1282146,10,programmer iii,139
1282599,1,assistant lead,19
1282599,2,field service engineer,96
1282599,3,tester technician and assistant lead,19
1282599,4,technical support,74
1282678,1,transporter,0
1282678,2,vertical technician,5
1283830,1,sales manager,90
1283830,2,hispanic sales,4
1283830,3,general sales manager,90
1285189,1,technical sales representative,74
1285189,2,account manager,192
1285239,1,collector,163
1285239,2,review patient accounts,135
1286565,1,occupancy specialist,3
1286565,2,seasonal file clerk,13
1286565,3,housing specialist,3
1286565,4,occupancy clerk,13
1286565,5,housing specialist intake department,64
1286565,6,housing specialist client service department,64
1286680,1,office manager,24
1286680,2,data entry clerk,18
1287518,1,de icer,0
1287518,2,assistant merchandising manager,2
1287518,3,sales associate department supervisor,154
1287518,4,bartender waitperson,199
1287518,5,warehouse,46
1287518,6,waiter host manager,0
1288822,1,forklift operator,122
1288822,2,forklift operator,122
1288822,3,forklift operator,122
1289002,1,lube oil change batteries battery accessories wiper blades,0
1289002,2,warehouse worker,51
1289002,3,lott attendant,125
1289002,4,janitor,0
1289002,5,warehouse worker,51
1289485,1,administrative assistant for the purchasing department,145
1289485,2,administrative coordinator for the regional office,118
1289485,3,administrative coordinator,20
1289485,4,administrative assistant in the branch sales office,20
1289485,5,coordinator,7
1289485,6,executive assistant to the managing director vp of cargo marketing,26
1289485,7,marketing programs assistant,23
1289485,8,training records clerk,197
1289629,1,technical director,74
1289629,2,assistant vice president enterprise architecture,29
1289629,3,assistant vice president strategic technologies and ecommerce,29
1289629,4,sr technical product manager,102
1289629,5,product manager,102
1289629,6,senior pdm implementation engineer,8
1290851,1,volunteer for congressman,115
1290851,2,health information associate,134
1290851,3,john h jr,0
1291017,1,tax prep,191
1291017,2,bar help,71
1291017,3,personal assistant,2
1291017,4,assembler stocker quality control,152
1291017,5,assembler,160
1291017,6,waitress cook supervisor,85
1291985,1,field service technician,96
1291985,2,water operator,10
1291985,3,environmental technician,5
1291985,4,machine operator,93
1291985,5,lead laboratory technician,19
1291985,6,laboratory technician,5
1291985,7,evironmenatal technician,5
1291985,8,chemical operator,10
1291985,9,waste water operator ii,94
1292981,1,medical technologist,30
1292981,2,medical technologist chemistry,30
1292981,3,graduate teaching assistant,2
1292981,4,sales associate,154
1292981,5,laboratory technician,5
1292981,6,teaching assistant,2
1294244,1,group exercise instructor,87
1294244,2,group exercise personal trainer tennis coach,155
1294244,3,personal trainer director,140
1294244,4,physical therapy technician,5
1295395,1,assistant manager,165
1295395,2,clerk cashier,25
1295395,3,bank teller,138
1295395,4,office assistant accounts payable clerk,61
1297091,1,machines,0
1297091,2,technical operator operations,74
1297091,3,commercial sales specialist,3
1297091,4,retail sales specialist,77
1297091,5,retail parts specialist,77
1297291,1,branch coordinator,7
1297291,2,branch administrator,28
1297291,3,sales administrator,28
1297291,4,sales associate,154
1297291,5,management intern,36
1297291,6,receptionist,54
1297291,7,sales associate,154
1297775,1,hydraulic systems engineer,83
1297775,2,manufacturing intern,129
1297775,3,thermal design engineer,81
1297775,4,engineer estimator,8
1299092,1,para transit bus operator,10
1299092,2,courier,0
1299092,3,bus operator,10
1299092,4,para transit driver,22
1299092,5,school bus driver,167
1300214,1,warranty administrator customer relations specialist,127
1300214,2,branch administrator,28
1300214,3,warranty administrator customer relations manager,127
1300214,4,office administrative service manager,156
1300214,5,office personnel customer service,1
1300440,1,production clerk interviewer,43
1300440,2,enrollment specialist,3
1300440,3,customer service associate,1
1300440,4,investor service representative,16
1300664,1,company driver,22
1300664,2,owner oper otr,70
1300664,3,spotter driver,22
1300664,4,company truck driver,136
1301817,1,toddler teacher,40
1301817,2,admissions advisor,97
1301817,3,admissions advisor,97
1301817,4,collections professional,143
1301943,1,customer support,52
1301943,2,account manager,192
1301943,3,benefits analyst internship,159
1301943,4,technology sales associate and logistics,154
1302280,1,sfg marketing,23
1302280,2,sales representative,16
1302280,3,assistant sales manager,90
1302280,4,manufacturer s representative,16
1302634,1,caregiver,0
1302634,2,certified nursing assistant intern,130
1302634,3,medical records processor,197
1302660,1,retail product manager,102
1302660,2,project manager,27
1302660,3,retail training manager,82
1302660,4,client support technician,31
1302660,5,team leader regional sales,118
1302660,6,relations training manager,127
1303642,1,merchandiser,77
1303642,3,driver dispatcher,22
1303728,1,early childhood caregiver,0
1303728,2,sociology seminar junior coordinator,7
1303728,3,substitute teacher k,40
1303728,5,teaching assistant,2
1303728,6,religion teacher,40
1303999,1,dean of students,0
1303999,2,director presidential office of employment training,82
1303999,3,licensed official,180
1303999,4,supervisior,0
1303999,5,owner,70
1303999,6,respite worker,51
1303999,7,athletic director,12
1303999,8,truancy officer,62
1303999,9,resource instructor,87
1303999,10,substitute teacher,40
1303999,11,referee,0
1304629,1,oracle dba,0
1304629,2,it administrator,28
1304806,1,professional chauffeur limousines and busses,143
1304806,2,shipping and receiving,65
1304806,3,owner operator truck driver,136
1304806,4,supervisor subcontractor,6
1304806,5,plumbing and heating apprentice,0
1304806,6,housekeeper security guard,38
1305525,1,12 hr supervisor safety team leader,95
1305525,2,2nd shift shipping clerk lead hudson,120
1305525,3,3 rdshift supervisor,6
1307602,1,bistro worker,51
1307602,2,distribution clerk,195
1307602,3,cashier,25
1307602,4,candy associate,11
1307602,5,lifecafe team member,103
1307602,6,photo lab manager,137
1307706,1,administrative assistant,20
1307706,2,package handler,144
1307706,3,enumerator,0
1308378,1,senior collection associate,11
1308378,2,chase 1st tier high balance collector,167
1308378,3,finance collections manager,109
1308378,5,senior collection associate,11
1308378,6,salesman,0
1308378,7,manager,0
1308378,9,commercial collector,163
1309305,1,test facilities project engineer,27
1309305,2,sr product development technician,102
1309305,3,powertrain development lab test technician,137
1309305,4,fleet manager technician,5
1309305,5,carpenter contractor,132
1309305,6,diesel diagnostician mechanic,89
1309305,7,general manager vehicle performance specialist,35
1310157,1,assistant buyer,2
1310157,2,front desk receptionist,56
1310157,3,volunteer,115
1310896,1,marketing coordinator,23
1310896,2,project assistant,27
1310896,3,assistant manager,165
1311208,1,teller,138
1311208,2,instructor,87
1311208,3,default manager tuition planner,168
1311208,4,bursar,0
1311208,5,office manager,24
1311331,1,health information management coder,134
1311331,2,health information management coder,134
1311331,3,health information management coder,134
1311331,4,trauma registry specialist,3
1311331,5,coding specialist,3
1311331,6,emergency coding specialist,3
1311331,7,managed care commercial rep northwestern medical faculty foundation,88
1312979,1,sales executive,26
1312979,2,sales production assistant,43
1312979,3,customer service,1
1312979,4,sales executive project manager,27
1312979,5,sales associate,154
1312979,6,sales executive,26
1313937,1,office manager,24
1313937,2,accounting assistant,44
1313937,3,associate,11
1313937,4,associate,11
1313937,5,accountant,184
1315752,1,supervisor,6
1315752,2,team leader,33
1315752,3,supervisor,6
1317315,1,noc supervisor,6
1317315,2,nurse,107
1317315,3,visiting nurse,107
1317315,4,team manager,73
1317315,5,physician,0
1317315,6,school physician,167
1317315,7,medical indexer,30
1317495,1,sales consultant merry maids division,14
1317495,2,property management liaison,172
1317495,3,physician consultant,14
1317495,4,program director,76
1318929,1,rn er tele,108
1318929,2,rn stepdown tele,108
1318929,3,rn emergency,108
1318929,4,rn case manager,149
1318929,5,rn radiology,108
1318929,6,rn emergency,108
1318929,7,advice rn telephonic case manager,149
1318929,8,rn utilization review,108
1318929,9,rn emergency,108
1318929,10,rn emergency,108
1319489,1,store sales manager,90
1319489,2,sales manager,90
1319489,3,shipping manager,66
1319489,4,mailroom manager,0
1319489,5,building maintenance manager,37
1319687,2,guest coordinator receptionist,54
1319687,3,office assistant volunteer,115
1319687,4,91m dietician,0
1319687,5,administrative assistant,20
1319732,1,unit field trainer insurance agent,140
1319732,2,information systems manager,134
1319732,3,vice president consulting,29
1319732,4,manager of information systems,134
1320949,1,data analyst assistant,18
1320949,2,sr admin clerk,78
1320949,3,regulatory specialist,3
1320949,4,document coordinator iii radiopharmaceuticals qa qc,7
1320949,5,clerical administrative,177
1320949,6,bookkeeper,24
1322625,2,breastfeeding peer counselor,84
1322625,3,staffing coordinator,7
1322625,5,staffing coordinator office manager,24
1322625,6,assistant manager,165
1323352,1,vendor liaison representative self pay collector,16
1323352,2,customer service representative billing specialist,126
1323352,3,collections representative billing specialist,109
1323451,1,personal assistant,2
1323451,2,customer service,1
1323451,3,unloader,0
1324035,1,marketing promotions coordinator,23
1324035,2,national sales coordinator,7
1324035,3,promotions manager,0
1324035,4,promotions coordinator producer,7
1324726,1,office manager,24
1326920,1,driver,22
1326920,2,driver,22
1326920,3,truck driver werner enterprise,136
1326920,4,dock worker driver,51
1326920,5,site supervisor,6
1326920,6,factory worker fork lift driver,51
1327763,1,customer service representative,1
1327763,2,southwest airlines administration clerk,80
1327763,3,senior processor wholesale ii data entry,18
1327763,4,operations team lead,73
1327763,5,senior lab technician,137
1327763,6,client service associate inbound outbound phone operator,156
1330009,1,juvenile detention officer,62
1330009,2,teacher s aide,106
1330009,3,girls basketball coach,155
1330009,4,treatment counselor,84
1332327,1,flex choice rn icu,108
1332327,2,in houses registry float pool,0
1332327,3,in house registry rn,108
1332327,4,agency rn critical care areas,108
1332327,5,staff,59
1332327,6,rn supervisor,108
1333625,1,executive assistant,26
1333625,2,business owner,70
1333625,3,distribution supervisor,195
1335366,1,corporate human resources manager,49
1335366,2,human resources director,49
1335366,3,assistant human resources director,49
1335366,4,human resources manager,49
1335366,5,employment and benefits manager,176
1336142,1,account executive,192
1336142,2,project manager,27
1336142,3,chicago district manager,119
1336142,4,media analyst,141
1336142,5,inside sales,123
1336142,6,loan officer,163
1336142,7,purchasing agent and inside sales,123
1341793,1,team leader off campus masters programs,33
1341793,2,project manager,27
1341793,3,land development manager,58
1341793,4,project manager cacciatore family division,27
1341793,5,project manager,27
1342632,1,marketing,23
1342632,2,customer service coordinator,1
1343341,2,crew member,150
1343341,3,night manager,0
1346620,1,director,12
1346620,3,director of nursing,130
1346620,4,analyst,9
1346620,5,outpatient opiate detoxification program nursing case manager,149
1346620,6,psychiatric rn staff nurse children adolescents adults,108
1346620,7,psychiatric rn staff nurse children adolescents adults,108
1346620,8,patient care coordinator in an integrated health ambulatory setting,135
1346620,9,home health case manager regency home health,151
1346620,10,private duty coordinator for regency at home health,151
1346765,1,internet assistant receptionist,54
1346765,2,caregiver,0
1346765,3,assisting customers in locating merchandise,113
1346765,4,cashier shift leader,120
1347501,1,business manager,21
1347501,2,executive assistant,26
1347501,3,administrative assistant,20
1347501,4,marketing intern,36
1348815,1,cna,130
1348815,2,customer care rep,52
1348815,3,the tillers,0
1348815,4,front desk and billing,126
1349003,1,supervisor,6
1349003,2,supervisor,6
1349003,3,clerical worker,177
1349506,1,cash applications,31
1349506,2,administrative accounts payable assistant,61
1349506,3,office secretary contract position,153
1349506,4,office assistant seasonal position,24
1349506,5,office assistant contract position,153
1349506,6,route settlement clerk accounts receivable clerk,61
1349506,7,admissions phone clerk,13
1350741,1,desktop support technician,31
1351316,1,resolutions receiverships specialist,3
1351316,2,corporate controller,175
1351316,3,director of financial accounting,69
1351316,4,vice president of finance,29
1351316,5,regional office corporate controller,175
1351469,1,disaster recovery analyst project manager,27
1351469,2,business continuity project manager,27
1351469,3,project management body of knowledge methodology,27
1351469,4,business analyst,21
1354234,1,inside commercial claims adjuster,100
1354234,2,sales associate,154
1354234,3,stylist,0
1354473,1,field manager,96
1354473,2,carpenter,132
1355043,1,cashier,25
1355043,2,aide,106
1355043,3,front desk receptionist,56
1355043,4,service coordinator,156
1355043,5,cashier sales lead,25
1358301,1,production operator powder coating line operator,169
1358301,2,squad leader,33
1358301,3,overnight security guard,38
1358304,1,senior it recruiter,190
1358304,2,account executive,192
1358304,3,senior trainer coordinator,140
1358304,4,project manager hoffman estates oakbrook,27
1358304,5,customer service call center associate arlington heights,55
1358304,6,executive appeals,26
1358715,1,intern,36
1358715,2,cashier,25
1358715,3,cashier,25
1358878,1,sales representative,16
1358878,2,business development,58
1358878,3,sales representative,16
1358878,4,regional sales manager,90
1358878,5,sales representative,16
1358878,6,sales representative,16
1359506,1,sales manager,90
1359506,2,project leader,33
1359506,3,maintenance staff,59
1359506,4,verizon premium agent,45
1359506,5,student ambassador,67
1361733,1,administrative and clerical assistant community service officer,177
1361733,2,assistant accountant,184
1361733,3,customer service associate,1
1361879,1,labor assistant,2
1361879,2,junior material handler,144
1361879,3,ups freight evaluator,0
1361879,5,lead shipping receiving clerk,65
1363068,1,shipping clerk line tech certified,169
1363068,2,shipping clerk,66
1364518,1,caregiver 3 assisting hands,30
