UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID,Degree
861006,Elmhurst,IL,US,60126,Bachelor's,business administration,2012-02-01,3,4.0,Yes,No,0,80.0,bachelor s
861263,Evanston,IL,US,60201,Master's,marketing,2000-01-01,2,32.0,Unknown,No,0,23.0,master s
861982,Bolingbrook,IL,US,60440,High School,not applicable,2000-01-01,8,29.0,Yes,No,0,0.0,high school
862885,Naperville,IL,US,60540,Bachelor's,human biology,1984-06-01,5,23.0,No,Yes,6,49.0,bachelor s
863128,Carol Stream,IL,US,60188,High School,not applicable,2005-01-01,3,6.0,Unknown,No,0,0.0,high school
863294,Hampshire,IL,US,60140,High School,ged,2008-06-01,5,11.0,Unknown,No,0,0.0,high school
863547,Orland Park,IL,US,60467,Associate's,computer science,2000-01-01,7,18.0,Yes,No,0,98.0,associate s
863715,Arlington Heights,IL,US,60004,Unknown,unknown,2000-01-01,1,1.0,Yes,No,0,-1.0,unknown
866319,Brookfield,IL,US,60513,High School,general education,2001-01-01,4,14.0,Unknown,No,0,131.0,high school
866908,Ingleside,IL,US,60041,Unknown,medical terminology,2000-01-01,4,9.0,Yes,No,0,30.0,unknown
867398,Grayslake,IL,US,60030,Associate's,veterinary technology,2000-01-01,3,5.0,No,No,0,128.0,associate s
867452,Aurora,IL,US,60502,Associate's,hvac,2005-05-01,0,11.0,No,Yes,10,186.0,associate s
870058,Chicago,IL,US,60617,Unknown,unknown,2011-04-01,5,6.0,No,No,0,-1.0,unknown
871011,Rolling Meadows,IL,US,60008,Unknown,unknown,2000-01-01,3,25.0,Yes,No,0,-1.0,unknown
873563,Medinah,IL,US,60157,Master's,accounting and finacial management,2013-04-01,3,5.0,Yes,No,0,44.0,master s
874604,Bolingbrook,IL,US,60440,High School,general studies,1985-05-01,6,12.0,Yes,Yes,15,117.0,high school
878799,Chicago,IL,US,60647,Bachelor's,nursing,1990-08-01,6,23.0,No,Yes,4,130.0,bachelor s
878923,Midlothian,IL,US,60445,Bachelor's,technical management business management,2008-03-01,10,23.0,Yes,No,0,17.0,bachelor s
879050,Chicago,IL,US,60653,Bachelor's,computer information systems,2002-10-01,3,13.0,No,Yes,5,134.0,bachelor s
879516,Blue Island,IL,US,60406,High School,not applicable,2000-01-01,2,19.0,No,No,0,0.0,high school
882355,Lake Bluff,IL,US,60044,High School,not applicable,2008-05-01,9,7.0,Yes,Yes,5,0.0,high school
883242,Aurora,IL,US,60502,Unknown,english language and literature general,2000-01-01,5,33.0,Yes,Yes,12,35.0,unknown
886247,Berkeley,IL,US,60163,Bachelor's,healthcare administration,2011-08-01,4,12.0,Yes,No,0,80.0,bachelor s
888745,Glen Ellyn,IL,US,60137,Unknown,unknown,2010-01-01,6,21.0,Unknown,No,0,-1.0,unknown
888926,Waukegan,IL,US,60087,Unknown,unknown,2000-01-01,6,14.0,No,No,0,-1.0,unknown
889103,Highland,IL,US,62249,Master's,curriculum and technology,2006-06-01,3,13.0,Yes,Yes,7,128.0,master s
890455,Chicago,IL,US,60657,Master's,marketing finance entrepreneurship,2000-01-01,6,17.0,No,No,0,79.0,master s
890478,Oak Lawn,IL,US,60453,Master's,human resources management and development,2000-01-01,5,14.0,Yes,Yes,10,49.0,master s
891441,Chicago,IL,US,60623,High School,not applicable,2000-01-01,7,43.0,Yes,Yes,35,0.0,high school
892150,Chicago,IL,US,60614,Bachelor's,human biology,2000-01-01,5,5.0,Yes,Yes,8,49.0,bachelor s
892554,Wheaton,IL,US,60187,Bachelor's,human resources management,2010-01-01,3,8.0,Yes,No,0,49.0,bachelor s
894094,Swansea,IL,US,62226,Unknown,unknown,2000-01-01,2,9.0,No,No,0,-1.0,unknown
894951,Lockport,IL,US,60441,Unknown,unknown,2000-01-01,4,10.0,Yes,No,0,-1.0,unknown
896195,Hanover Park,IL,US,60133,High School,not applicable,2006-04-01,6,12.0,Yes,Yes,5,0.0,high school
896767,Harvey,IL,US,60426,Unknown,unknown,2000-01-01,5,6.0,No,No,0,-1.0,unknown
898777,Mundelein,IL,US,60060,Unknown,architecture,1995-01-01,9,21.0,Unknown,No,0,0.0,unknown
898879,Cary,IL,US,60013,Unknown,unknown,2000-01-01,4,5.0,Yes,No,0,-1.0,unknown
900445,Chicago,IL,US,60647,Associate's,office administration,2000-01-01,2,12.0,Yes,Yes,20,80.0,associate s
900937,Chicago,IL,US,60623,High School,ged,2009-09-01,6,9.0,Yes,No,0,0.0,high school
900971,New Lenox,IL,US,60451,Unknown,unknown,2000-01-01,3,21.0,Yes,No,0,-1.0,unknown
901680,Hoffman Estates,IL,US,60195,Bachelor's,accounting,2000-01-01,8,37.0,Yes,No,0,44.0,bachelor s
902736,Chicago,IL,US,60619,Unknown,culinary arts,2009-03-01,5,4.0,No,No,0,111.0,unknown
903970,Glendale Heights,IL,US,60139,Unknown,business management,1989-01-01,5,22.0,Unknown,No,0,21.0,unknown
904881,Rockford,IL,US,61114,High School,not applicable,2004-01-01,3,13.0,No,Yes,3,0.0,high school
906345,Edwardsville,IL,US,62025,High School,not applicable,2003-01-01,8,9.0,Unknown,No,0,0.0,high school
907148,Elgin,IL,US,60123,Unknown,unknown,2000-01-01,0,11.0,Unknown,No,0,-1.0,unknown
907957,Chicago,IL,US,60641,Bachelor's,psychology,2008-05-01,3,8.0,Yes,No,0,173.0,bachelor s
908844,Algonquin,IL,US,60102,PhD,unknown,2001-09-01,6,19.0,No,Yes,50,-1.0,phd
909169,Madison,IL,US,62060,Bachelor's,criminal justice studies,2011-05-01,5,8.0,Yes,No,0,111.0,bachelor s
911461,Lombard,IL,US,60148,Bachelor's,marketing,1985-01-01,4,19.0,No,No,0,23.0,bachelor s
912013,Mundelein,IL,US,60060,Master's,science industrial education,2000-01-01,1,28.0,No,No,0,173.0,master s
912093,Chicago,IL,US,60651,Vocational,barbering,2004-06-01,3,9.0,Yes,No,0,0.0,vocational
912868,Markham,IL,US,60428,Unknown,business administration computer science,2007-01-01,4,4.0,Yes,Yes,7,80.0,unknown
914704,Caseyville,IL,US,62232,Unknown,unknown,2000-01-01,3,11.0,No,No,0,-1.0,unknown
916036,Montgomery,IL,US,60538,Bachelor's,management with concentration in human resources,2011-03-01,5,5.0,Unknown,No,0,49.0,bachelor s
916344,Cicero,IL,US,60804,Vocational,automotive truck and industrial technology,2002-01-01,5,13.0,Unknown,No,0,173.0,vocational
917951,Edwardsville,IL,US,62025,Bachelor's,architectural studies,2007-05-01,6,11.0,Unknown,No,0,117.0,bachelor s
918683,Chicago,IL,US,60620,Bachelor's,psychology general,2005-07-01,7,10.0,Yes,No,0,35.0,bachelor s
920458,Des Plaines,IL,US,60016,Master's,finance and information systems management,2010-12-01,10,8.0,No,No,0,134.0,master s
920500,Chicago,IL,US,60613,Bachelor's,east asian international studies and spanish language,2011-05-01,8,5.0,Yes,No,0,191.0,bachelor s
921317,Shorewood,IL,US,60404,Unknown,unknown,2000-01-01,5,16.0,No,No,0,-1.0,unknown
922182,Lombard,IL,US,60148,Associate's,hospitality administration management general and international studies,2014-06-01,1,1.0,Yes,No,0,191.0,associate s
925076,Joliet,IL,US,60431,Unknown,accounting and business management,2000-01-01,1,19.0,Yes,Yes,35,44.0,unknown
925271,Midlothian,IL,US,60445,Unknown,unknown,2000-01-01,9,11.0,Unknown,No,0,-1.0,unknown
926116,Midlothian,IL,US,60445,Master's,law,1982-05-01,9,38.0,No,Yes,36,111.0,master s
926699,Rockford,IL,US,61101,Unknown,unknown,2000-01-01,3,11.0,Unknown,No,0,-1.0,unknown
926873,Chicago,IL,US,60608,Bachelor's,political science,2000-01-01,6,7.0,Yes,Yes,34,98.0,bachelor s
927126,Lisle,IL,US,60532,High School,not applicable,2010-01-01,2,0.0,No,No,0,0.0,high school
927879,Calumet City,IL,US,60409,Vocational,medical assistant,2008-04-01,4,5.0,Yes,No,0,30.0,vocational
928423,Granite City,IL,US,62040,High School,not applicable,1990-04-01,2,10.0,No,Yes,45,0.0,high school
928596,Chicago,IL,US,60707,Associate's,liberal arts,2000-01-01,7,31.0,Yes,No,0,111.0,associate s
929559,Naperville,IL,US,60563,High School,not applicable,2004-01-01,1,4.0,Yes,Yes,3,0.0,high school
930069,Chicago,IL,US,60634,Vocational,nurse nursing assistant aide and patient care assistant,2011-01-01,3,8.0,Yes,No,0,135.0,vocational
930670,Cherry Valley,IL,US,61016,Bachelor's,political science,2000-01-01,5,30.0,Yes,No,0,98.0,bachelor s
931991,Morton,IL,US,61550,Bachelor's,biology biological sciences general,2002-08-01,4,11.0,Yes,No,0,35.0,bachelor s
932219,Oak Forest,IL,US,60452,Unknown,unknown,2000-01-01,9,19.0,Yes,Yes,15,-1.0,unknown
932334,Smithton,IL,US,62285,Bachelor's,psychology,2011-05-01,1,2.0,No,No,0,173.0,bachelor s
934713,Chicago,IL,US,60622,Bachelor's,public relations,2001-05-01,6,13.0,Yes,Yes,250,127.0,bachelor s
935639,Lombard,IL,US,60148,Bachelor's,industrial education and technology,1994-01-01,6,19.0,Yes,Yes,450,173.0,bachelor s
936116,Chicago,IL,US,60651,Unknown,unknown,2000-01-01,1,4.0,No,Yes,12,-1.0,unknown
936737,Naperville,IL,US,60563,Bachelor's,business,2000-01-01,6,17.0,No,No,0,21.0,bachelor s
938606,South Elgin,IL,US,60177,High School,business administration and management general,1999-06-01,3,12.0,No,Yes,25,80.0,high school
941702,Geneva,IL,US,60134,Bachelor's,video game art and design,2006-05-01,6,11.0,Yes,No,0,81.0,bachelor s
943101,Flossmoor,IL,US,60422,Bachelor's,electrical engineering,2008-01-01,6,12.0,No,No,0,179.0,bachelor s
943334,Bellwood,IL,US,60104,High School,unknown,2006-06-01,2,4.0,Yes,No,0,-1.0,high school
944613,Chicago,IL,US,60651,Associate's,computer,2007-01-01,6,12.0,Yes,No,0,110.0,associate s
948039,Hanover Park,IL,US,60133,Master's,english and english literature,2000-01-01,4,12.0,Yes,No,0,40.0,master s
948230,Roselle,IL,US,60172,High School,not applicable,2000-01-01,5,26.0,Yes,Yes,30,0.0,high school
952537,Chicago,IL,US,60620,Master's,management and organizational leadership,2008-12-01,4,13.0,Yes,Yes,4,17.0,master s
956817,Lynwood,IL,US,60411,Bachelor's,mobile media communication,2012-03-01,2,7.0,Yes,No,0,194.0,bachelor s
957004,Chicago,IL,US,60626,Bachelor's,political science,2012-05-01,2,2.0,No,No,0,98.0,bachelor s
958751,Chicago,IL,US,60621,Bachelor's,computer engineering technology,2007-06-01,4,8.0,No,No,0,110.0,bachelor s
958792,Chicago,IL,US,60644,Bachelor's,health administration,2012-04-01,6,8.0,Unknown,No,0,63.0,bachelor s
962316,Chicago,IL,US,60636,Bachelor's,communication studies speech communication and rhetoric,2014-05-01,6,3.0,Yes,No,0,194.0,bachelor s
962559,South Elgin,IL,US,60177,High School,unknown,1995-12-01,3,5.0,Yes,No,0,-1.0,high school
962826,Waterloo,IL,US,62298,High School,not applicable,1996-01-01,3,14.0,Yes,No,0,0.0,high school
963347,Plainfield,IL,US,60586,Unknown,unknown,1984-01-01,4,26.0,Yes,No,0,-1.0,unknown
964833,Chicago,IL,US,60642,Unknown,unknown,2000-01-01,10,11.0,Yes,Yes,12,-1.0,unknown
965517,Country Club Hills,IL,US,60478,Bachelor's,social services,2007-01-01,7,14.0,Yes,No,0,141.0,bachelor s
966519,Carbondale,IL,US,62901,Associate's,criminal justice,2003-05-01,1,10.0,No,Yes,15,111.0,associate s
966763,Chicago,IL,US,60638,High School,not applicable,2007-06-01,4,9.0,No,No,0,0.0,high school
967267,Evergreen Park,IL,US,60805,Bachelor's,international studies,2000-01-01,5,10.0,No,No,0,191.0,bachelor s
968548,Chicago,IL,US,60645,Unknown,graphic design computer science,1992-01-01,5,15.0,No,No,0,98.0,unknown
969399,West Chicago,IL,US,60185,High School,unknown,2009-06-01,4,5.0,Yes,No,0,-1.0,high school
970975,Chicago,IL,US,60649,Bachelor's,pharmacy technician,2007-01-01,1,1.0,No,Yes,1,164.0,bachelor s
971174,Chicago,IL,US,60655,Bachelor's,marketing and management,2011-05-01,5,7.0,Yes,No,0,23.0,bachelor s
971462,Hoffman Estates,IL,US,60169,High School,not applicable,2011-06-01,1,0.0,No,No,0,0.0,high school
973066,Chicago,IL,US,60601,Associate's,automotive technology,2009-10-01,5,9.0,Yes,No,0,116.0,associate s
973188,Chicago,IL,US,60617,Bachelor's,computer science,2000-01-01,4,6.0,Yes,No,0,98.0,bachelor s
974327,Naperville,IL,US,60565,Unknown,business administration and management general,2000-01-01,4,27.0,Unknown,No,0,80.0,unknown
974634,Chicago,IL,US,60623,Bachelor's,social sciences general,1997-06-01,4,14.0,Yes,Yes,12,141.0,bachelor s
977973,Chicago,IL,US,60617,High School,hospitality food service,2000-01-01,2,12.0,Unknown,No,0,193.0,high school
980889,Chicago,IL,US,60637,High School,not applicable,1985-08-01,5,18.0,No,Yes,2,0.0,high school
980890,Lockport,IL,US,60441,High School,not applicable,1996-06-01,9,16.0,Yes,Yes,20,0.0,high school
982300,Chicago,IL,US,60643,Associate's,diesel and industrial technology,2011-06-01,2,14.0,No,No,0,173.0,associate s
982504,Joliet,IL,US,60431,Associate's,business administration,2011-01-01,1,4.0,No,No,0,80.0,associate s
982678,Beecher,IL,US,60401,Unknown,unknown,2000-01-01,5,17.0,Yes,No,0,-1.0,unknown
983513,Bolingbrook,IL,US,60440,Unknown,unknown,2000-01-01,2,2.0,No,Yes,2,-1.0,unknown
985044,Olympia Fields,IL,US,60461,Bachelor's,chemistry,2000-01-01,5,6.0,Yes,No,0,0.0,bachelor s
989982,Oak Lawn,IL,US,60453,Bachelor's,accounting,1992-05-01,3,20.0,Unknown,No,0,44.0,bachelor s
990347,Decatur,IL,US,62521,Unknown,psychology,2010-06-01,4,5.0,Yes,Yes,35,173.0,unknown
991581,Chicago,IL,US,60649,High School,general studies,1998-06-01,0,11.0,No,Yes,25,117.0,high school
991677,Homewood,IL,US,60430,High School,ged,1993-05-01,5,17.0,Yes,No,0,0.0,high school
992354,Chicago,IL,US,60642,High School,not applicable,2000-01-01,4,32.0,No,No,0,0.0,high school
992759,Wilmington,IL,US,60481,Bachelor's,accounting,1986-05-01,6,19.0,Unknown,No,0,44.0,bachelor s
992928,Litchfield,IL,US,62056,Unknown,unknown,2000-01-01,3,6.0,Yes,No,0,-1.0,unknown
996749,Collinsville,IL,US,62234,High School,not applicable,1994-01-01,4,9.0,Yes,No,0,0.0,high school
997604,Chicago,IL,US,60628,Unknown,unknown,2003-01-01,4,7.0,No,No,0,-1.0,unknown
1000037,Round Lake Beach,IL,US,60073,Unknown,marketing,2000-01-01,5,25.0,Yes,Yes,50,23.0,unknown
1002165,Millstadt,IL,US,62260,Unknown,licensed practical nursing program,2010-03-01,2,5.0,Yes,No,0,76.0,unknown
1002378,Chicago,IL,US,60618,Unknown,unknown,2000-01-01,3,20.0,Unknown,No,0,-1.0,unknown
1006072,Schaumburg,IL,US,60173,Master's,finance,1980-06-01,3,13.0,No,Yes,160,79.0,master s
1009454,Chicago,IL,US,60625,High School,g e d,2005-09-01,4,6.0,Unknown,No,0,0.0,high school
1010163,Chicago,IL,US,60616,Master's,marketing communications,2011-01-01,4,5.0,Yes,No,0,124.0,master s
1011686,Lemont,IL,US,60439,Associate's,medical field,1984-06-01,1,2.0,Unknown,No,0,96.0,associate s
1012641,Naperville,IL,US,60563,Master's,computer science,2000-01-01,5,23.0,No,Yes,3,98.0,master s
1014185,Naperville,IL,US,60564,Bachelor's,accounting,2000-01-01,3,14.0,Unknown,No,0,44.0,bachelor s
1016031,Rolling Meadows,IL,US,60008,Unknown,associates in science,2013-06-01,9,8.0,No,No,0,98.0,unknown
1018489,Winfield,IL,US,60190,Bachelor's,communication,2007-06-01,5,6.0,Yes,No,0,194.0,bachelor s
1021198,New Lenox,IL,US,60451,Unknown,management marketing,1997-01-01,1,15.0,Yes,No,0,23.0,unknown
1024673,McHenry,IL,US,60050,High School,not applicable,2006-01-01,6,6.0,Yes,No,0,0.0,high school
1025551,Lombard,IL,US,60148,Associate's,electronics,1997-06-01,0,11.0,No,Yes,10,194.0,associate s
1026011,Creve Coeur,IL,US,61610,High School,physical therapy,2014-01-01,5,8.0,No,No,0,131.0,high school
1026057,Normal,IL,US,61761,Unknown,unknown,2000-01-01,7,20.0,Yes,Yes,5,-1.0,unknown
1026683,Chicago,IL,US,60626,Unknown,internet research and concur pathway net,2000-01-01,5,21.0,Unknown,No,0,112.0,unknown
1027165,Bradley,IL,US,60915,Associate's,technology education industrial arts,2007-06-01,4,22.0,No,Yes,8,173.0,associate s
1027389,Addison,IL,US,60101,Unknown,business management and administration,2012-08-01,3,3.0,Yes,Yes,6,80.0,unknown
1030812,Dolton,IL,US,60419,Associate's,arts criminal justice,2012-05-01,4,8.0,Unknown,No,0,111.0,associate s
1030890,Berwyn,IL,US,60402,Bachelor's,accountancy,2000-01-01,8,27.0,Yes,No,0,0.0,bachelor s
1035520,Chicago,IL,US,60637,Associate's,business administration,1984-01-01,3,14.0,No,No,0,80.0,associate s
1036511,Hartford,IL,US,62048,Unknown,general studies,2000-01-01,4,7.0,Yes,Yes,20,117.0,unknown
1039450,Bartlett,IL,US,60103,Unknown,unknown,2000-01-01,1,1.0,Yes,No,0,-1.0,unknown
1039559,Chicago,IL,US,60607,Bachelor's,business,2005-01-01,3,6.0,Unknown,No,0,21.0,bachelor s
1039915,Chicago,IL,US,60640,Master's,international business trade commerce,2007-04-01,5,8.0,Yes,Yes,5,191.0,master s
1041284,Belleville,IL,US,62220,Unknown,unknown,2004-08-01,6,11.0,No,Yes,4,-1.0,unknown
1042636,Hazel Crest,IL,US,60429,Unknown,unknown,2000-01-01,3,12.0,No,No,0,-1.0,unknown
1044503,West Chicago,IL,US,60185,Bachelor's,marketing communication and psychology,1998-01-01,3,13.0,No,No,0,194.0,bachelor s
1045318,Compton,IL,US,61318,Associate's,office systems,2000-05-01,8,16.0,No,No,0,83.0,associate s
1045797,Calumet City,IL,US,60409,Associate's,secretarial,1980-04-01,10,29.0,No,Yes,3,0.0,associate s
1046514,Des Plaines,IL,US,60018,High School,not applicable,2011-07-01,0,11.0,No,No,0,0.0,high school
1046679,Wheaton,IL,US,60187,Bachelor's,anthropology,1995-04-01,10,15.0,Yes,No,0,0.0,bachelor s
1047856,Springfield,IL,US,62703,Master's,human developmental counseling,2001-01-01,7,24.0,Yes,Yes,15,49.0,master s
1047959,Belleville,IL,US,62221,Master's,educational leadership and administration general,2012-02-01,7,14.0,Yes,Yes,10,80.0,master s
1048647,Chicago,IL,US,60640,Bachelor's,health care management,2000-01-01,5,8.0,Yes,No,0,63.0,bachelor s
1048782,Chicago,IL,US,60629,Bachelor's,health care administration,2010-07-01,3,7.0,Yes,No,0,63.0,bachelor s
1048849,Springfield,IL,US,62702,Vocational,g e d,1990-01-01,4,18.0,No,No,0,0.0,vocational
1048944,Evanston,IL,US,60202,Associate's,printmaking,1997-11-01,5,14.0,Yes,Yes,10,0.0,associate s
1049606,Chicago,IL,US,60620,Bachelor's,unknown,2011-10-01,6,14.0,Yes,No,0,-1.0,bachelor s
1050017,Des Plaines,IL,US,60018,Bachelor's,psychology,1974-01-01,4,12.0,Yes,Yes,2,173.0,bachelor s
1053104,Chicago,IL,US,60636,Associate's,elementary education,2012-04-01,3,5.0,No,No,0,131.0,associate s
1053329,Naperville,IL,US,60540,Unknown,medical,2004-03-01,5,13.0,No,No,0,30.0,unknown
1053779,Chicago,IL,US,60644,Unknown,certified pharmacy technician,2009-01-01,4,9.0,No,No,0,164.0,unknown
1053940,Cary,IL,US,60013,Master's,communications and leadership program,2000-01-01,3,12.0,No,No,0,124.0,master s
1054976,Chicago,IL,US,60639,High School,not applicable,2000-01-01,2,17.0,No,No,0,0.0,high school
1058905,Chicago,IL,US,60661,Bachelor's,commerce,2000-01-01,10,8.0,No,No,0,0.0,bachelor s
1059871,Orland Park,IL,US,60462,Bachelor's,criminal justice,2013-07-01,5,6.0,Yes,No,0,111.0,bachelor s
1060983,Lynwood,IL,US,60411,Master's,business administration in accounting finance,2011-07-01,3,6.0,No,No,0,80.0,master s
1064127,Dixon,IL,US,61021,Master's,medical coding specialist,2001-01-01,6,16.0,Yes,No,0,30.0,master s
1065338,Berwyn,IL,US,60402,Unknown,unknown,2000-01-01,2,13.0,Yes,Yes,3,-1.0,unknown
1068439,Naperville,IL,US,60564,Master's,marketing strategy,2011-12-01,3,7.0,Yes,No,0,23.0,master s
1069516,Chicago,IL,US,60653,High School,unknown,1992-06-01,7,18.0,Yes,No,0,-1.0,high school
1069958,Morris,IL,US,60450,Bachelor's,communications,2006-05-01,2,5.0,Yes,Yes,45,124.0,bachelor s
1070586,Franklin Park,IL,US,60131,High School,unknown,2003-06-01,4,8.0,No,Yes,15,-1.0,high school
1072209,Staunton,IL,US,62088,Associate's,unknown,2008-09-01,4,11.0,No,No,0,-1.0,associate s
1072681,Chicago,IL,US,60617,Vocational,business administration,1986-08-01,1,7.0,No,Yes,3,80.0,vocational
1074675,Mount Vernon,IL,US,62864,Bachelor's,business administration and management general,2010-05-01,5,23.0,Yes,Yes,3,80.0,bachelor s
1075736,Chicago,IL,US,60640,Bachelor's,english language and literature general,2000-12-01,4,7.0,No,Yes,120,35.0,bachelor s
1077583,Naperville,IL,US,60563,Unknown,advanced project management,2000-01-01,2,9.0,Yes,No,0,27.0,unknown
1078242,Woodridge,IL,US,60517,Vocational,medical billing and coding,2000-01-01,3,19.0,Yes,No,0,126.0,vocational
1078256,Chicago,IL,US,60626,Unknown,medical billing coding,2010-02-01,4,11.0,No,No,0,126.0,unknown
1079853,Chicago,IL,US,60649,High School,not applicable,2007-06-01,1,0.0,No,No,0,0.0,high school
1080524,Evanston,IL,US,60202,Unknown,business studies,2000-01-01,6,20.0,No,No,0,117.0,unknown
1082522,Carpentersville,IL,US,60110,High School,not applicable,2000-01-01,2,14.0,Yes,Yes,25,0.0,high school
1082937,Rockford,IL,US,61107,PhD,unknown,2011-05-01,3,8.0,Unknown,No,0,-1.0,phd
1083094,Chicago,IL,US,60634,High School,not applicable,1999-01-01,4,11.0,Yes,Yes,6,0.0,high school
1086319,Beach Park,IL,US,60099,Bachelor's,sociology,1994-01-01,6,16.0,No,Yes,20,0.0,bachelor s
1086713,Chicago,IL,US,60626,Unknown,unknown,2000-01-01,2,8.0,Yes,Yes,2,-1.0,unknown
1086835,Streamwood,IL,US,60107,Master's,project management marketing,2000-01-01,10,22.0,Yes,No,0,27.0,master s
1088959,Danville,IL,US,61832,Bachelor's,physical education teaching,2004-05-01,6,14.0,Unknown,No,0,131.0,bachelor s
1089692,Oswego,IL,US,60543,Bachelor's,education general,1971-05-01,2,13.0,Unknown,No,0,131.0,bachelor s
1089879,Lake in the Hills,IL,US,60156,Unknown,unknown,2000-01-01,3,7.0,No,Yes,10,-1.0,unknown
1090594,Chicago,IL,US,60651,Unknown,unknown,1999-12-01,7,10.0,No,No,0,-1.0,unknown
1091003,Chicago,IL,US,60660,High School,required,1979-06-01,8,26.0,No,Yes,8,0.0,high school
1091903,Orland Park,IL,US,60462,Bachelor's,internships and volunteer work,2010-08-01,6,8.0,Unknown,No,0,115.0,bachelor s
1093097,Chicago,IL,US,60629,Unknown,unknown,2000-01-01,3,11.0,Yes,No,0,-1.0,unknown
1093216,Hillside,IL,US,60162,Bachelor's,public relations and marketing communications,2006-05-01,3,7.0,Yes,No,0,127.0,bachelor s
1093639,Cahokia,IL,US,62206,Bachelor's,medical assistant,2005-08-01,3,9.0,Yes,No,0,30.0,bachelor s
1094576,River Grove,IL,US,60171,Unknown,unknown,2000-01-01,0,11.0,No,No,0,-1.0,unknown
1094627,Warrenville,IL,US,60555,Unknown,cosmetology cosmetologist general,1995-12-01,4,13.0,Yes,Yes,18,35.0,unknown
1094741,Chicago,IL,US,60617,Unknown,accounting,2000-01-01,3,18.0,Yes,No,0,44.0,unknown
1094872,Evergreen Park,IL,US,60805,Bachelor's,health health care administration management,2013-05-01,1,4.0,Yes,No,0,63.0,bachelor s
1095176,McHenry,IL,US,60051,Unknown,heating air conditioning,2011-09-01,6,14.0,Yes,Yes,4,0.0,unknown
1095212,Chicago,IL,US,60643,Unknown,graphic,2009-07-01,4,10.0,Yes,Yes,2,86.0,unknown
1096083,Romeoville,IL,US,60446,Bachelor's,business administration and management general,1995-03-01,7,17.0,Unknown,No,0,80.0,bachelor s
1096499,Chicago,IL,US,60625,Bachelor's,manufacturing engineering technology,1994-01-01,6,14.0,Yes,No,0,129.0,bachelor s
1096731,Aurora,IL,US,60504,High School,unknown,2004-01-01,6,9.0,No,No,0,-1.0,high school
1096976,Chicago,IL,US,60619,Bachelor's,field of legal studies,2000-01-01,5,11.0,No,No,0,117.0,bachelor s
1099165,Fairview Heights,IL,US,62208,Associate's,business administration,2000-05-01,3,9.0,Yes,Yes,10,80.0,associate s
1099904,Sycamore,IL,US,60178,Unknown,unknown,2000-01-01,6,12.0,No,No,0,-1.0,unknown
1099956,Chicago,IL,US,60632,Unknown,education,2000-01-01,0,11.0,No,Yes,4,131.0,unknown
1100806,Evanston,IL,US,60201,Bachelor's,business administration,2000-01-01,6,17.0,Yes,No,0,80.0,bachelor s
1103565,Oak Park,IL,US,60302,High School,not applicable,2005-05-01,3,7.0,No,No,0,0.0,high school
1103566,Chicago,IL,US,60619,High School,not applicable,1999-01-01,4,13.0,Yes,No,0,0.0,high school
1103738,Dolton,IL,US,60419,Master's,social work,2004-06-01,6,7.0,Yes,No,0,141.0,master s
1106511,Des Plaines,IL,US,60016,High School,unknown,1990-06-01,7,8.0,No,No,0,-1.0,high school
1107245,Roselle,IL,US,60172,PhD,communication strategies,2000-01-01,8,29.0,Yes,No,0,194.0,phd
1107754,Chicago,IL,US,60620,Unknown,licensed insurance producer,2007-04-01,7,16.0,No,Yes,4,180.0,unknown
1107978,Chicago,IL,US,60651,High School,not applicable,2002-01-01,3,9.0,Yes,No,0,0.0,high school
1108470,Rolling Meadows,IL,US,60008,Unknown,aa,2000-01-01,5,25.0,No,Yes,20,0.0,unknown
1109001,Plainfield,IL,US,60586,Bachelor's,business administration,2000-01-01,3,17.0,Yes,No,0,80.0,bachelor s
1109169,Arlington Heights,IL,US,60004,Bachelor's,elementary education and teaching,1998-05-01,6,13.0,Yes,No,0,131.0,bachelor s
1110628,Berwyn,IL,US,60402,Vocational,electrical maintenance,2001-10-01,2,10.0,Unknown,No,0,179.0,vocational
1110833,Plano,IL,US,60545,Unknown,unknown,2000-01-01,0,11.0,Unknown,No,0,-1.0,unknown
1115128,Chicago,IL,US,60629,Bachelor's,audio production,2000-01-01,3,4.0,Yes,No,0,43.0,bachelor s
1117470,Calumet City,IL,US,60409,High School,not applicable,1986-05-01,4,10.0,No,Yes,15,0.0,high school
1118692,Naperville,IL,US,60563,Bachelor's,technical management,2011-10-01,4,8.0,Yes,No,0,74.0,bachelor s
1118720,East Moline,IL,US,61244,Vocational,medical,2001-12-01,6,19.0,No,No,0,30.0,vocational
1120037,Markham,IL,US,60428,High School,not applicable,2000-01-01,2,10.0,No,No,0,0.0,high school
1120350,Bourbonnais,IL,US,60914,High School,general studies,1989-06-01,8,18.0,Unknown,Yes,20,117.0,high school
1121029,Aurora,IL,US,60505,Unknown,fire science fire fighting,2010-12-01,6,7.0,Yes,No,0,98.0,unknown
1121465,South Holland,IL,US,60473,Unknown,unknown,2012-04-01,6,31.0,Yes,No,0,-1.0,unknown
1121643,Chicago,IL,US,60644,Unknown,culinary arts and related services other,2006-06-01,4,5.0,No,No,0,111.0,unknown
1121950,West Chicago,IL,US,60185,High School,not applicable,2009-06-01,2,2.0,No,No,0,0.0,high school
